"regionname","date","cases"
"Estonia",2020-09-26,3165
"Guatemala",2020-09-26,89702
"Ireland",2020-09-26,34560
"Panama",2020-09-26,110108
"Singapore",2020-09-26,57685
"Taiwan",2020-09-26,510
"Costa Rica",2020-09-27,72049
"Estonia",2020-09-27,3200
"Guatemala",2020-09-27,90092
"Ireland",2020-09-27,34990
"Panama",2020-09-27,110555
"Singapore",2020-09-27,57700
"Taiwan",2020-09-27,510
"Costa Rica",2020-09-28,73714
"Estonia",2020-09-28,3267
"Guatemala",2020-09-28,90263
"Ireland",2020-09-28,35377
"Panama",2020-09-28,111277
"Singapore",2020-09-28,57715
"Taiwan",2020-09-28,513
"Costa Rica",2020-09-29,74604
"Estonia",2020-09-29,3315
"Guatemala",2020-09-29,90968
"Ireland",2020-09-29,35740
"Panama",2020-09-29,111853
"Singapore",2020-09-29,57742
"Taiwan",2020-09-29,513
"Costa Rica",2020-09-30,75760
"Estonia",2020-09-30,3371
"Guatemala",2020-09-30,91746
"Ireland",2020-09-30,36155
"Panama",2020-09-30,112595
"Singapore",2020-09-30,57765
"Taiwan",2020-09-30,514
"Costa Rica",2020-10-01,76828
"Estonia",2020-10-01,3450
"Guatemala",2020-10-01,92409
"Ireland",2020-10-01,36597
"Panama",2020-10-01,113342
"Singapore",2020-10-01,57784
"Taiwan",2020-10-01,515
"Costa Rica",2020-10-02,77829
"Estonia",2020-10-02,3507
"Guatemala",2020-10-02,93090
"Ireland",2020-10-02,37063
"Panama",2020-10-02,113962
"Singapore",2020-10-02,57794
"Taiwan",2020-10-02,517
"Costa Rica",2020-10-03,79182
"Estonia",2020-10-03,3577
"Guatemala",2020-10-03,93748
"Ireland",2020-10-03,37668
"Panama",2020-10-03,114653
"Singapore",2020-10-03,57800
"Taiwan",2020-10-03,517
"Costa Rica",2020-10-04,79182
"Estonia",2020-10-04,3607
"Guatemala",2020-10-04,93963
"Ireland",2020-10-04,38032
"Panama",2020-10-04,115286
"Singapore",2020-10-04,57812
"Taiwan",2020-10-04,517
"Costa Rica",2020-10-05,81129
"Estonia",2020-10-05,3617
"Guatemala",2020-10-05,94182
"Ireland",2020-10-05,38549
"Panama",2020-10-05,115919
"Singapore",2020-10-05,57819
"Taiwan",2020-10-05,518
"Costa Rica",2020-10-06,82142
"Estonia",2020-10-06,3659
"Guatemala",2020-10-06,94870
"Ireland",2020-10-06,38973
"Panama",2020-10-06,116602
"Singapore",2020-10-06,57830
"Taiwan",2020-10-06,521
"Costa Rica",2020-10-07,83497
"Estonia",2020-10-07,3715
"Guatemala",2020-10-07,95704
"Ireland",2020-10-07,39584
"Panama",2020-10-07,117300
"Singapore",2020-10-07,57840
"Taiwan",2020-10-07,523
"Costa Rica",2020-10-08,84828
"Estonia",2020-10-08,3760
"Guatemala",2020-10-08,96480
"Ireland",2020-10-08,40086
"Panama",2020-10-08,118054
"Singapore",2020-10-08,57849
"Taiwan",2020-10-08,524
"Costa Rica",2020-10-09,86053
"Estonia",2020-10-09,3809
"Guatemala",2020-10-09,96935
"Ireland",2020-10-09,40703
"Panama",2020-10-09,118841
"Singapore",2020-10-09,57859
"Taiwan",2020-10-09,527
"Costa Rica",2020-10-10,87439
"Estonia",2020-10-10,3846
"Guatemala",2020-10-10,97544
"Ireland",2020-10-10,41714
"Panama",2020-10-10,119666
"Singapore",2020-10-10,57866
"Taiwan",2020-10-10,527
"Costa Rica",2020-10-11,87439
"Estonia",2020-10-11,3865
"Guatemala",2020-10-11,97715
"Ireland",2020-10-11,42528
"Panama",2020-10-11,120313
"Singapore",2020-10-11,57876
"Taiwan",2020-10-11,527
"Costa Rica",2020-10-12,89223
"Estonia",2020-10-12,3883
"Guatemala",2020-10-12,97826
"Ireland",2020-10-12,43351
"Panama",2020-10-12,120802
"Singapore",2020-10-12,57880
"Taiwan",2020-10-12,529
"Costa Rica",2020-10-13,90238
"Estonia",2020-10-13,3908
"Guatemala",2020-10-13,98380
"Ireland",2020-10-13,44159
"Panama",2020-10-13,121296
"Singapore",2020-10-13,57884
"Taiwan",2020-10-13,530
"Costa Rica",2020-10-14,91780
"Estonia",2020-10-14,3947
"Guatemala",2020-10-14,99094
"Ireland",2020-10-14,45243
"Panama",2020-10-14,122128
"Singapore",2020-10-14,57889
"Taiwan",2020-10-14,530
"Costa Rica",2020-10-15,93152
"Estonia",2020-10-15,3980
"Guatemala",2020-10-15,99765
"Ireland",2020-10-15,46429
"Panama",2020-10-15,122883
"Singapore",2020-10-15,57892
"Taiwan",2020-10-15,531
"Costa Rica",2020-10-16,94348
"Estonia",2020-10-16,4017
"Guatemala",2020-10-16,100431
"Ireland",2020-10-16,47427
"Panama",2020-10-16,123498
"Singapore",2020-10-16,57901
"Taiwan",2020-10-16,535
"Costa Rica",2020-10-17,95514
"Estonia",2020-10-17,4052
"Guatemala",2020-10-17,101028
"Ireland",2020-10-17,48678
"Panama",2020-10-17,124107
"Singapore",2020-10-17,57904
"Taiwan",2020-10-17,535
"Costa Rica",2020-10-18,95514
"Estonia",2020-10-18,4078
"Guatemala",2020-10-18,101360
"Ireland",2020-10-18,49962
"Panama",2020-10-18,124745
"Singapore",2020-10-18,57911
"Taiwan",2020-10-18,535
"Costa Rica",2020-10-19,97075
"Estonia",2020-10-19,4085
"Guatemala",2020-10-19,101599
"Ireland",2020-10-19,50993
"Panama",2020-10-19,125181
"Singapore",2020-10-19,57915
"Taiwan",2020-10-19,540
"Costa Rica",2020-10-20,97922
"Estonia",2020-10-20,4127
"Guatemala",2020-10-20,102219
"Ireland",2020-10-20,52256
"Panama",2020-10-20,125739
"Singapore",2020-10-20,57921
"Taiwan",2020-10-20,543
"Costa Rica",2020-10-21,99425
"Estonia",2020-10-21,4171
"Guatemala",2020-10-21,102415
"Ireland",2020-10-21,53422
"Panama",2020-10-21,126435
"Singapore",2020-10-21,57933
"Taiwan",2020-10-21,544
"Costa Rica",2020-10-22,100616
"Estonia",2020-10-22,4247
"Guatemala",2020-10-22,103172
"Ireland",2020-10-22,54476
"Panama",2020-10-22,127227
"Singapore",2020-10-22,57941
"Taiwan",2020-10-22,548
"Costa Rica",2020-10-23,101826
"Estonia",2020-10-23,4300
"Guatemala",2020-10-23,103902
"Ireland",2020-10-23,55261
"Panama",2020-10-23,127866
"Singapore",2020-10-23,57951
"Taiwan",2020-10-23,548
"Costa Rica",2020-10-24,103088
"Estonia",2020-10-24,4351
"Guatemala",2020-10-24,104632
"Ireland",2020-10-24,56108
"Panama",2020-10-24,128515
"Singapore",2020-10-24,57965
"Taiwan",2020-10-24,550
"Costa Rica",2020-10-25,103088
"Estonia",2020-10-25,4411
"Guatemala",2020-10-25,104787
"Ireland",2020-10-25,57128
"Panama",2020-10-25,129200
"Singapore",2020-10-25,57970
"Taiwan",2020-10-25,550
"Costa Rica",2020-10-26,104460
"Estonia",2020-10-26,4428
"Guatemala",2020-10-26,104894
"Ireland",2020-10-26,58067
"Panama",2020-10-26,129751
"Singapore",2020-10-26,57973
"Taiwan",2020-10-26,550
"Costa Rica",2020-10-27,105322
"Estonia",2020-10-27,4465
"Guatemala",2020-10-27,105571
"Ireland",2020-10-27,58767
"Panama",2020-10-27,130422
"Singapore",2020-10-27,57980
"Taiwan",2020-10-27,550
"Costa Rica",2020-10-28,106553
"Estonia",2020-10-28,4590
"Guatemala",2020-10-28,106320
"Ireland",2020-10-28,59434
"Panama",2020-10-28,131247
"Singapore",2020-10-28,57987
"Taiwan",2020-10-28,550
"Costa Rica",2020-10-29,107570
"Estonia",2020-10-29,4671
"Guatemala",2020-10-29,106790
"Ireland",2020-10-29,60297
"Panama",2020-10-29,132045
"Singapore",2020-10-29,57994
"Taiwan",2020-10-29,553
"Costa Rica",2020-10-30,108866
"Estonia",2020-10-30,4771
"Guatemala",2020-10-30,107339
"Ireland",2020-10-30,61059
"Panama",2020-10-30,132867
"Singapore",2020-10-30,58003
"Taiwan",2020-10-30,554
"Costa Rica",2020-10-31,109971
"Estonia",2020-10-31,4905
"Guatemala",2020-10-31,107939
"Ireland",2020-10-31,61456
"Panama",2020-10-31,133598
"Singapore",2020-10-31,58015
"Taiwan",2020-10-31,555
"Costa Rica",2020-11-01,109971
"Estonia",2020-11-01,4985
"Guatemala",2020-11-01,108104
"Ireland",2020-11-01,62002
"Panama",2020-11-01,134336
"Singapore",2020-11-01,58019
"Taiwan",2020-11-01,558
"Costa Rica",2020-11-02,111257
"Estonia",2020-11-02,5046
"Guatemala",2020-11-02,108104
"Ireland",2020-11-02,62750
"Panama",2020-11-02,134915
"Singapore",2020-11-02,58020
"Taiwan",2020-11-02,563
"Costa Rica",2020-11-03,112120
"Estonia",2020-11-03,5125
"Guatemala",2020-11-03,108483
"Ireland",2020-11-03,63048
"Panama",2020-11-03,135592
"Singapore",2020-11-03,58029
"Taiwan",2020-11-03,567
"Costa Rica",2020-11-04,113261
"Estonia",2020-11-04,5333
"Guatemala",2020-11-04,109147
"Ireland",2020-11-04,63483
"Panama",2020-11-04,136024
"Singapore",2020-11-04,58036
"Taiwan",2020-11-04,568
"Costa Rica",2020-11-05,114367
"Estonia",2020-11-05,5464
"Guatemala",2020-11-05,109849
"Ireland",2020-11-05,64046
"Panama",2020-11-05,136567
"Singapore",2020-11-05,58043
"Taiwan",2020-11-05,569
"Costa Rica",2020-11-06,115417
"Estonia",2020-11-06,5705
"Guatemala",2020-11-06,110502
"Ireland",2020-11-06,64538
"Panama",2020-11-06,137760
"Singapore",2020-11-06,58047
"Taiwan",2020-11-06,573
"Costa Rica",2020-11-07,116363
"Estonia",2020-11-07,5933
"Guatemala",2020-11-07,111050
"Ireland",2020-11-07,64855
"Panama",2020-11-07,138506
"Singapore",2020-11-07,58054
"Taiwan",2020-11-07,573
"Costa Rica",2020-11-08,116363
"Estonia",2020-11-08,6125
"Guatemala",2020-11-08,111262
"Ireland",2020-11-08,65394
"Panama",2020-11-08,139527
"Singapore",2020-11-08,58056
"Taiwan",2020-11-08,577
"Costa Rica",2020-11-09,117587
"Estonia",2020-11-09,6250
"Guatemala",2020-11-09,111360
"Ireland",2020-11-09,65659
"Panama",2020-11-09,140331
"Singapore",2020-11-09,58064
"Taiwan",2020-11-09,578
"Costa Rica",2020-11-10,118566
"Estonia",2020-11-10,6376
"Guatemala",2020-11-10,112129
"Ireland",2020-11-10,65889
"Panama",2020-11-10,141302
"Singapore",2020-11-10,58073
"Taiwan",2020-11-10,580
"Costa Rica",2020-11-11,119768
"Estonia",2020-11-11,6508
"Guatemala",2020-11-11,112811
"Ireland",2020-11-11,66247
"Panama",2020-11-11,142465
"Singapore",2020-11-11,58091
"Taiwan",2020-11-11,584
"Costa Rica",2020-11-12,120939
"Estonia",2020-11-12,6881
"Guatemala",2020-11-12,113543
"Ireland",2020-11-12,66632
"Panama",2020-11-12,143352
"Singapore",2020-11-12,58102
"Taiwan",2020-11-12,589
"Costa Rica",2020-11-13,122123
"Estonia",2020-11-13,7148
"Guatemala",2020-11-13,114123
"Ireland",2020-11-13,67099
"Panama",2020-11-13,144477
"Singapore",2020-11-13,58114
"Taiwan",2020-11-13,597
"Costa Rica",2020-11-14,123223
"Estonia",2020-11-14,7412
"Guatemala",2020-11-14,114719
"Ireland",2020-11-14,67526
"Panama",2020-11-14,145309
"Singapore",2020-11-14,58116
"Taiwan",2020-11-14,600
"Costa Rica",2020-11-15,123223
"Estonia",2020-11-15,7637
"Guatemala",2020-11-15,114885
"Ireland",2020-11-15,67903
"Panama",2020-11-15,146653
"Singapore",2020-11-15,58119
"Taiwan",2020-11-15,602
"Costa Rica",2020-11-16,124592
"Estonia",2020-11-16,7848
"Guatemala",2020-11-16,115032
"Ireland",2020-11-16,68356
"Panama",2020-11-16,147667
"Singapore",2020-11-16,58124
"Taiwan",2020-11-16,603
"Costa Rica",2020-11-17,125590
"Estonia",2020-11-17,8033
"Guatemala",2020-11-17,115730
"Ireland",2020-11-17,68686
"Panama",2020-11-17,148721
"Singapore",2020-11-17,58130
"Taiwan",2020-11-17,605
"Costa Rica",2020-11-18,127012
"Estonia",2020-11-18,8304
"Guatemala",2020-11-18,116381
"Ireland",2020-11-18,69058
"Panama",2020-11-18,149833
"Singapore",2020-11-18,58135
"Taiwan",2020-11-18,607
"Costa Rica",2020-11-19,128231
"Estonia",2020-11-19,8715
"Guatemala",2020-11-19,117066
"Ireland",2020-11-19,69473
"Panama",2020-11-19,151089
"Singapore",2020-11-19,58139
"Taiwan",2020-11-19,609
"Costa Rica",2020-11-20,129418
"Estonia",2020-11-20,9076
"Guatemala",2020-11-20,117757
"Ireland",2020-11-20,69802
"Panama",2020-11-20,152289
"Singapore",2020-11-20,58143
"Taiwan",2020-11-20,611
"Costa Rica",2020-11-21,129418
"Estonia",2020-11-21,9375
"Guatemala",2020-11-21,118417
"Ireland",2020-11-21,70143
"Panama",2020-11-21,153577
"Singapore",2020-11-21,58148
"Taiwan",2020-11-21,611
"Costa Rica",2020-11-22,129418
"Estonia",2020-11-22,9724
"Guatemala",2020-11-22,118629
"Ireland",2020-11-22,70461
"Panama",2020-11-22,154783
"Singapore",2020-11-22,58160
"Taiwan",2020-11-22,617
"Costa Rica",2020-11-23,132295
"Estonia",2020-11-23,9956
"Guatemala",2020-11-23,118722
"Ireland",2020-11-23,70711
"Panama",2020-11-23,155658
"Singapore",2020-11-23,58165
"Taiwan",2020-11-23,618
"Costa Rica",2020-11-24,133190
"Estonia",2020-11-24,10159
"Guatemala",2020-11-24,119349
"Ireland",2020-11-24,70930
"Panama",2020-11-24,156930
"Singapore",2020-11-24,58183
"Taiwan",2020-11-24,618
"Costa Rica",2020-11-25,134520
"Estonia",2020-11-25,10541
"Guatemala",2020-11-25,119989
"Ireland",2020-11-25,71187
"Panama",2020-11-25,158532
"Singapore",2020-11-25,58190
"Taiwan",2020-11-25,623
"Costa Rica",2020-11-26,135742
"Estonia",2020-11-26,10955
"Guatemala",2020-11-26,120685
"Ireland",2020-11-26,71494
"Panama",2020-11-26,160287
"Singapore",2020-11-26,58195
"Taiwan",2020-11-26,625
"Costa Rica",2020-11-27,137093
"Estonia",2020-11-27,11323
"Guatemala",2020-11-27,121132
"Ireland",2020-11-27,71699
"Panama",2020-11-27,161744
"Singapore",2020-11-27,58199
"Taiwan",2020-11-27,639
"Costa Rica",2020-11-28,137093
"Estonia",2020-11-28,11698
"Guatemala",2020-11-28,121798
"Ireland",2020-11-28,71942
"Panama",2020-11-28,163453
"Singapore",2020-11-28,58205
"Taiwan",2020-11-28,648
"Costa Rica",2020-11-29,137093
"Estonia",2020-11-29,12052
"Guatemala",2020-11-29,121971
"Ireland",2020-11-29,72241
"Panama",2020-11-29,164729
"Singapore",2020-11-29,58213
"Taiwan",2020-11-29,651
"Costa Rica",2020-11-30,139638
"Estonia",2020-11-30,12308
"Guatemala",2020-11-30,122062
"Ireland",2020-11-30,72544
"Panama",2020-11-30,165806
"Singapore",2020-11-30,58218
"Taiwan",2020-11-30,675
"Costa Rica",2020-12-01,140172
"Estonia",2020-12-01,12497
"Guatemala",2020-12-01,122774
"Ireland",2020-12-01,72798
"Panama",2020-12-01,167311
"Singapore",2020-12-01,58228
"Taiwan",2020-12-01,679
"Costa Rica",2020-12-02,141340
"Estonia",2020-12-02,13019
"Guatemala",2020-12-02,123460
"Ireland",2020-12-02,73066
"Panama",2020-12-02,169339
"Singapore",2020-12-02,58230
"Taiwan",2020-12-02,685
"Costa Rica",2020-12-03,142505
"Estonia",2020-12-03,13469
"Guatemala",2020-12-03,124053
"Ireland",2020-12-03,73228
"Panama",2020-12-03,171219
"Singapore",2020-12-03,58239
"Taiwan",2020-12-03,686
"Costa Rica",2020-12-04,143685
"Estonia",2020-12-04,13939
"Guatemala",2020-12-04,124805
"Ireland",2020-12-04,73491
"Panama",2020-12-04,173607
"Singapore",2020-12-04,58242
"Taiwan",2020-12-04,690
"Costa Rica",2020-12-05,143685
"Estonia",2020-12-05,14500
"Guatemala",2020-12-05,125352
"Ireland",2020-12-05,73948
"Panama",2020-12-05,175907
"Singapore",2020-12-05,58255
"Taiwan",2020-12-05,694
"Costa Rica",2020-12-06,143685
"Estonia",2020-12-06,14978
"Guatemala",2020-12-06,125550
"Ireland",2020-12-06,74246
"Panama",2020-12-06,177719
"Singapore",2020-12-06,58260
"Taiwan",2020-12-06,716
"Costa Rica",2020-12-07,146421
"Estonia",2020-12-07,15226
"Guatemala",2020-12-07,125674
"Ireland",2020-12-07,74468
"Panama",2020-12-07,179230
"Singapore",2020-12-07,58273
"Taiwan",2020-12-07,716
"Costa Rica",2020-12-08,147430
"Estonia",2020-12-08,15510
"Guatemala",2020-12-08,126473
"Ireland",2020-12-08,74682
"Panama",2020-12-08,181166
"Singapore",2020-12-08,58285
"Taiwan",2020-12-08,718
"Costa Rica",2020-12-09,148688
"Estonia",2020-12-09,16054
"Guatemala",2020-12-09,127127
"Ireland",2020-12-09,74900
"Panama",2020-12-09,182977
"Singapore",2020-12-09,58291
"Taiwan",2020-12-09,720
"Costa Rica",2020-12-10,149815
"Estonia",2020-12-10,16598
"Guatemala",2020-12-10,127786
"Ireland",2020-12-10,75203
"Panama",2020-12-10,185424
"Singapore",2020-12-10,58297
"Taiwan",2020-12-10,724
"Costa Rica",2020-12-11,150947
"Estonia",2020-12-11,16956
"Guatemala",2020-12-11,128541
"Ireland",2020-12-11,75507
"Panama",2020-12-11,187779
"Singapore",2020-12-11,58305
"Taiwan",2020-12-11,725
"Costa Rica",2020-12-12,150947
"Estonia",2020-12-12,17713
"Guatemala",2020-12-12,129099
"Ireland",2020-12-12,75756
"Panama",2020-12-12,190585
"Singapore",2020-12-12,58313
"Taiwan",2020-12-12,733
"Costa Rica",2020-12-13,150947
"Estonia",2020-12-13,18055
"Guatemala",2020-12-13,129282
"Ireland",2020-12-13,76185
"Panama",2020-12-13,193007
"Singapore",2020-12-13,58320
"Taiwan",2020-12-13,736
"Costa Rica",2020-12-14,153169
"Estonia",2020-12-14,18385
"Guatemala",2020-12-14,129405
"Ireland",2020-12-14,76449
"Panama",2020-12-14,194619
"Singapore",2020-12-14,58325
"Taiwan",2020-12-14,740
"Costa Rica",2020-12-15,154096
"Estonia",2020-12-15,18682
"Guatemala",2020-12-15,130082
"Ireland",2020-12-15,76776
"Panama",2020-12-15,196987
"Singapore",2020-12-15,58341
"Taiwan",2020-12-15,742
"Costa Rica",2020-12-16,155263
"Estonia",2020-12-16,19271
"Guatemala",2020-12-16,130828
"Ireland",2020-12-16,77197
"Panama",2020-12-16,199947
"Singapore",2020-12-16,58353
"Taiwan",2020-12-16,749
"Costa Rica",2020-12-17,156388
"Estonia",2020-12-17,20004
"Guatemala",2020-12-17,131435
"Ireland",2020-12-17,77678
"Panama",2020-12-17,203295
"Singapore",2020-12-17,58377
"Taiwan",2020-12-17,757
"Costa Rica",2020-12-18,157472
"Estonia",2020-12-18,20658
"Guatemala",2020-12-18,132062
"Ireland",2020-12-18,78254
"Panama",2020-12-18,206310
"Singapore",2020-12-18,58386
"Taiwan",2020-12-18,759
"Costa Rica",2020-12-19,157472
"Estonia",2020-12-19,21219
"Guatemala",2020-12-19,132595
"Ireland",2020-12-19,78776
"Panama",2020-12-19,209584
"Singapore",2020-12-19,58403
"Taiwan",2020-12-19,763
"Costa Rica",2020-12-20,157472
"Estonia",2020-12-20,21794
"Guatemala",2020-12-20,132765
"Ireland",2020-12-20,79542
"Panama",2020-12-20,212339
"Singapore",2020-12-20,58422
"Taiwan",2020-12-20,766
"Costa Rica",2020-12-21,159893
"Estonia",2020-12-21,22083
"Guatemala",2020-12-21,132867
"Ireland",2020-12-21,80267
"Panama",2020-12-21,214038
"Singapore",2020-12-21,58432
"Taiwan",2020-12-21,766
"Costa Rica",2020-12-22,160804
"Estonia",2020-12-22,22647
"Guatemala",2020-12-22,133601
"Ireland",2020-12-22,81228
"Panama",2020-12-22,217202
"Singapore",2020-12-22,58461
"Taiwan",2020-12-22,770
"Costa Rica",2020-12-23,161942
"Estonia",2020-12-23,23309
"Guatemala",2020-12-23,134256
"Ireland",2020-12-23,82155
"Panama",2020-12-23,220261
"Singapore",2020-12-23,58482
"Taiwan",2020-12-23,776
"Costa Rica",2020-12-24,162990
"Estonia",2020-12-24,24009
"Guatemala",2020-12-24,134894
"Ireland",2020-12-24,83073
"Panama",2020-12-24,223674
"Singapore",2020-12-24,58495
"Taiwan",2020-12-24,776
"Costa Rica",2020-12-25,162990
"Estonia",2020-12-25,24582
"Guatemala",2020-12-25,135080
"Ireland",2020-12-25,84098
"Panama",2020-12-25,226660
"Singapore",2020-12-25,58509
"Taiwan",2020-12-25,780
"Costa Rica",2020-12-26,162990
"Estonia",2020-12-26,25027
"Guatemala",2020-12-26,135171
"Ireland",2020-12-26,85394
"Panama",2020-12-26,228724
"Singapore",2020-12-26,58519
"Taiwan",2020-12-26,783
"Costa Rica",2020-12-27,162990
"Estonia",2020-12-27,25392
"Guatemala",2020-12-27,135309
"Ireland",2020-12-27,86129
"Panama",2020-12-27,231357
"Singapore",2020-12-27,58524
"Taiwan",2020-12-27,785
"Costa Rica",2020-12-28,165762
"Estonia",2020-12-28,25808
"Guatemala",2020-12-28,135441
"Ireland",2020-12-28,86894
"Panama",2020-12-28,233705
"Singapore",2020-12-28,58529
"Taiwan",2020-12-28,793
"Costa Rica",2020-12-29,166799
"Estonia",2020-12-29,26283
"Guatemala",2020-12-29,136287
"Ireland",2020-12-29,88439
"Panama",2020-12-29,238279
"Singapore",2020-12-29,58542
"Taiwan",2020-12-29,795
"Costa Rica",2020-12-30,168114
"Estonia",2020-12-30,27256
"Guatemala",2020-12-30,137166
"Ireland",2020-12-30,90157
"Panama",2020-12-30,242744
"Singapore",2020-12-30,58569
"Taiwan",2020-12-30,797
"Costa Rica",2020-12-31,169321
"Estonia",2020-12-31,27990
"Guatemala",2020-12-31,138012
"Ireland",2020-12-31,91779
"Panama",2020-12-31,246790
"Singapore",2020-12-31,58599
"Taiwan",2020-12-31,799
"Costa Rica",2021-01-01,169321
"Estonia",2021-01-01,28406
"Guatemala",2021-01-01,138236
"Ireland",2021-01-01,93532
"Panama",2021-01-01,249733
"Singapore",2021-01-01,58629
"Taiwan",2021-01-01,802
"Costa Rica",2021-01-02,169321
"Estonia",2021-01-02,28789
"Guatemala",2021-01-02,138316
"Ireland",2021-01-02,96926
"Panama",2021-01-02,251764
"Singapore",2021-01-02,58662
"Taiwan",2021-01-02,808
"Costa Rica",2021-01-03,169321
"Estonia",2021-01-03,29131
"Guatemala",2021-01-03,138475
"Ireland",2021-01-03,101887
"Panama",2021-01-03,253736
"Singapore",2021-01-03,58697
"Taiwan",2021-01-03,812
"Costa Rica",2021-01-04,172436
"Estonia",2021-01-04,29521
"Guatemala",2021-01-04,138656
"Ireland",2021-01-04,107997
"Panama",2021-01-04,256230
"Singapore",2021-01-04,58721
"Taiwan",2021-01-04,815
"Costa Rica",2021-01-05,173591
"Estonia",2021-01-05,29950
"Guatemala",2021-01-05,139419
"Ireland",2021-01-05,113322
"Panama",2021-01-05,259770
"Singapore",2021-01-05,58749
"Taiwan",2021-01-05,817
"Costa Rica",2021-01-06,175038
"Estonia",2021-01-06,30667
"Guatemala",2021-01-06,140202
"Ireland",2021-01-06,121154
"Panama",2021-01-06,264956
"Singapore",2021-01-06,58780
"Taiwan",2021-01-06,819
"Costa Rica",2021-01-07,176407
"Estonia",2021-01-07,31751
"Guatemala",2021-01-07,141074
"Ireland",2021-01-07,127657
"Panama",2021-01-07,269091
"Singapore",2021-01-07,58813
"Taiwan",2021-01-07,822
"Costa Rica",2021-01-08,177614
"Estonia",2021-01-08,32537
"Guatemala",2021-01-08,142064
"Ireland",2021-01-08,135884
"Panama",2021-01-08,273037
"Singapore",2021-01-08,58836
"Taiwan",2021-01-08,825
"Costa Rica",2021-01-09,177614
"Estonia",2021-01-09,33089
"Guatemala",2021-01-09,143127
"Ireland",2021-01-09,140727
"Panama",2021-01-09,276772
"Singapore",2021-01-09,58865
"Taiwan",2021-01-09,828
"Costa Rica",2021-01-10,177614
"Estonia",2021-01-10,33516
"Guatemala",2021-01-10,143243
"Ireland",2021-01-10,147613
"Panama",2021-01-10,279196
"Singapore",2021-01-10,58907
"Taiwan",2021-01-10,828
"Costa Rica",2021-01-11,180061
"Estonia",2021-01-11,33805
"Guatemala",2021-01-11,143243
"Ireland",2021-01-11,152539
"Panama",2021-01-11,281353
"Singapore",2021-01-11,58929
"Taiwan",2021-01-11,834
"Costa Rica",2021-01-12,181093
"Estonia",2021-01-12,34138
"Guatemala",2021-01-12,144982
"Ireland",2021-01-12,155591
"Panama",2021-01-12,285093
"Singapore",2021-01-12,58946
"Taiwan",2021-01-12,838
"Costa Rica",2021-01-13,182156
"Estonia",2021-01-13,34991
"Guatemala",2021-01-13,145986
"Ireland",2021-01-13,159144
"Panama",2021-01-13,288408
"Singapore",2021-01-13,58984
"Taiwan",2021-01-13,842
"Costa Rica",2021-01-14,183242
"Estonia",2021-01-14,35621
"Guatemala",2021-01-14,146937
"Ireland",2021-01-14,163057
"Panama",2021-01-14,291285
"Singapore",2021-01-14,59029
"Taiwan",2021-01-14,842
"Costa Rica",2021-01-15,184187
"Estonia",2021-01-15,36096
"Guatemala",2021-01-15,147560
"Ireland",2021-01-15,166548
"Panama",2021-01-15,293592
"Singapore",2021-01-15,59059
"Taiwan",2021-01-15,843
"Costa Rica",2021-01-16,184187
"Estonia",2021-01-16,36691
"Guatemala",2021-01-16,148598
"Ireland",2021-01-16,169780
"Panama",2021-01-16,296269
"Singapore",2021-01-16,59083
"Taiwan",2021-01-16,851
"Costa Rica",2021-01-17,184187
"Estonia",2021-01-17,37079
"Guatemala",2021-01-17,148888
"Ireland",2021-01-17,172726
"Panama",2021-01-17,298019
"Singapore",2021-01-17,59113
"Taiwan",2021-01-17,855
"Costa Rica",2021-01-18,186016
"Estonia",2021-01-18,37344
"Guatemala",2021-01-18,149146
"Ireland",2021-01-18,174843
"Panama",2021-01-18,299361
"Singapore",2021-01-18,59127
"Taiwan",2021-01-18,862
"Costa Rica",2021-01-19,186877
"Estonia",2021-01-19,37941
"Guatemala",2021-01-19,150277
"Ireland",2021-01-19,176839
"Panama",2021-01-19,301534
"Singapore",2021-01-19,59157
"Taiwan",2021-01-19,868
"Costa Rica",2021-01-20,187712
"Estonia",2021-01-20,38544
"Guatemala",2021-01-20,151324
"Ireland",2021-01-20,179324
"Panama",2021-01-20,303777
"Singapore",2021-01-20,59197
"Taiwan",2021-01-20,870
"Costa Rica",2021-01-21,188477
"Estonia",2021-01-21,39212
"Guatemala",2021-01-21,152395
"Ireland",2021-01-21,181922
"Panama",2021-01-21,305752
"Singapore",2021-01-21,59235
"Taiwan",2021-01-21,881
"Costa Rica",2021-01-22,189308
"Estonia",2021-01-22,39701
"Guatemala",2021-01-22,152956
"Ireland",2021-01-22,184279
"Panama",2021-01-22,307793
"Singapore",2021-01-22,59250
"Taiwan",2021-01-22,881
"Costa Rica",2021-01-23,189308
"Estonia",2021-01-23,40184
"Guatemala",2021-01-23,153890
"Ireland",2021-01-23,186184
"Panama",2021-01-23,309851
"Singapore",2021-01-23,59260
"Taiwan",2021-01-23,884
"Costa Rica",2021-01-24,189308
"Estonia",2021-01-24,40716
"Guatemala",2021-01-24,154212
"Ireland",2021-01-24,187554
"Panama",2021-01-24,311244
"Singapore",2021-01-24,59308
"Taiwan",2021-01-24,889
"Costa Rica",2021-01-25,190745
"Estonia",2021-01-25,40975
"Guatemala",2021-01-25,154430
"Ireland",2021-01-25,188923
"Panama",2021-01-25,312158
"Singapore",2021-01-25,59352
"Taiwan",2021-01-25,889
"Costa Rica",2021-01-26,191345
"Estonia",2021-01-26,41330
"Guatemala",2021-01-26,155459
"Ireland",2021-01-26,189851
"Panama",2021-01-26,313834
"Singapore",2021-01-26,59366
